TRACK,LABEL,METHOD,CURVE
12,feature.Area.unmanaged,,2
12,feature.QMD.unmanaged.CWHvm_HW_FDC_H,,3
12,feature.Seral.CWHvm_HW_FDC_H.immature,,35
12,feature.Seral.CWHvm_HW_FDC_H.mature,,36
12,feature.Seral.CWHvm_HW_FDC_H.overmature,,37
12,feature.Seral.CWHvm_HW_FDC_H.regenerating,,7
12,feature.Seral.CWHvm_HW_FDC_H.young,,8
12,feature.Seral.immature,,35
12,feature.Seral.mature,,36
12,feature.Seral.overmature,,37
12,feature.Seral.regenerating,,7
12,feature.Seral.young,,8
12,feature.SpeciesProp.unmanaged.CW,,11
12,feature.SpeciesProp.unmanaged.FDC,,9
12,feature.SpeciesProp.unmanaged.HW,,131
12,feature.Yield.unmanaged.CW,,132
12,feature.Yield.unmanaged.FDC,,133
12,feature.Yield.unmanaged.HW,,134
12,feature.Yield.unmanaged.Total,,135
13,feature.Area.managed,,2
13,feature.Area.og1.CWHvm_HW_FDC_H,,130
13,feature.Area.og1.total,,130
13,feature.Area.og2.CWHvm_HW_FDC_H,,1
13,feature.Area.og2.total,,1
13,feature.QMD.managed.CWHvm_HW_FDC_H,,3
13,feature.Seral.CWHvm_HW_FDC_H.immature,,35
13,feature.Seral.CWHvm_HW_FDC_H.mature,,36
13,feature.Seral.CWHvm_HW_FDC_H.overmature,,37
13,feature.Seral.CWHvm_HW_FDC_H.regenerating,,7
13,feature.Seral.CWHvm_HW_FDC_H.young,,8
13,feature.Seral.immature,,35
13,feature.Seral.mature,,36
13,feature.Seral.overmature,,37
13,feature.Seral.regenerating,,7
13,feature.Seral.young,,8
13,feature.SpeciesProp.managed.CW,,17
13,feature.SpeciesProp.managed.FDC,,16
13,feature.SpeciesProp.managed.HW,,10
13,feature.Yield.managed.CW,,136
13,feature.Yield.managed.FDC,,137
13,feature.Yield.managed.HW,,138
13,feature.Yield.managed.Total,,139
14,feature.Area.managed,,2
14,feature.Area.og1.CWHvm_HW_FDC_H,,130
14,feature.Area.og1.total,,130
14,feature.Area.og2.CWHvm_HW_FDC_H,,1
14,feature.Area.og2.total,,1
14,feature.QMD.managed.CWHvm_HW_FDC_H,,3
14,feature.SpeciesProp.managed.CW,,10
14,feature.SpeciesProp.managed.FDC,,147
14,feature.Yield.managed.CW,,148
14,feature.Yield.managed.FDC,,149
14,feature.Yield.managed.Total,,139
15,feature.Area.managed,,2
15,feature.Area.og1.CWHvm_HW_FDC_H,,130
15,feature.Area.og1.total,,130
15,feature.Area.og2.CWHvm_HW_FDC_H,,1
15,feature.Area.og2.total,,1
15,feature.QMD.managed.CWHvm_HW_FDC_H,,3
15,feature.SpeciesProp.managed.CW,,10
15,feature.SpeciesProp.managed.FDC,,147
15,feature.Yield.managed.CW,,158
15,feature.Yield.managed.FDC,,159
15,feature.Yield.managed.Total,,160
16,feature.Area.managed,,2
16,feature.Area.og1.CWHvm_HW_FDC_H,,130
16,feature.Area.og1.total,,130
16,feature.Area.og2.CWHvm_HW_FDC_H,,1
16,feature.Area.og2.total,,1
16,feature.QMD.managed.CWHvm_HW_FDC_H,,3
16,feature.SpeciesProp.managed.CW,,10
16,feature.SpeciesProp.managed.FDC,,147
16,feature.Yield.managed.CW,,165
16,feature.Yield.managed.FDC,,166
16,feature.Yield.managed.Total,,167
17,feature.Area.managed,,2
17,feature.Area.og1.CWHvm_HW_FDC_H,,130
17,feature.Area.og1.total,,130
17,feature.Area.og2.CWHvm_HW_FDC_H,,1
17,feature.Area.og2.total,,1
17,feature.QMD.managed.CWHvm_HW_FDC_H,,3
17,feature.SpeciesProp.managed.CW,,10
17,feature.SpeciesProp.managed.FDC,,147
17,feature.Yield.managed.CW,,171
17,feature.Yield.managed.FDC,,172
17,feature.Yield.managed.Total,,173
18,feature.Area.managed,,2
18,feature.Area.og1.CWHvm_HW_FDC_H,,130
18,feature.Area.og1.total,,130
18,feature.Area.og2.CWHvm_HW_FDC_H,,1
18,feature.Area.og2.total,,1
18,feature.QMD.managed.CWHvm_HW_FDC_H,,3
18,feature.SpeciesProp.managed.CW,,10
18,feature.SpeciesProp.managed.FDC,,147
18,feature.Yield.managed.CW,,177
18,feature.Yield.managed.FDC,,178
18,feature.Yield.managed.Total,,179
19,feature.Area.og1.CWHvm_DR_HW_M,,0
19,feature.Area.og1.total,,0
19,feature.Area.og2.CWHvm_DR_HW_M,,1
19,feature.Area.og2.total,,1
19,feature.Area.unmanaged,,2
19,feature.QMD.unmanaged.CWHvm_DR_HW_M,,3
19,feature.Seral.CWHvm_DR_HW_M.immature,,4
19,feature.Seral.CWHvm_DR_HW_M.mature,,5
19,feature.Seral.CWHvm_DR_HW_M.overmature,,6
19,feature.Seral.CWHvm_DR_HW_M.regenerating,,7
19,feature.Seral.CWHvm_DR_HW_M.young,,8
19,feature.Seral.immature,,4
19,feature.Seral.mature,,5
19,feature.Seral.overmature,,6
19,feature.Seral.regenerating,,7
19,feature.Seral.young,,8
19,feature.SpeciesProp.unmanaged.CW,,9
19,feature.SpeciesProp.unmanaged.FDC,,10
19,feature.SpeciesProp.unmanaged.HW,,11
19,feature.Yield.unmanaged.CW,,183
19,feature.Yield.unmanaged.FDC,,184
19,feature.Yield.unmanaged.HW,,185
19,feature.Yield.unmanaged.Total,,186
20,feature.Area.managed,,2
20,feature.Area.og1.CWHvm_DR_HW_M,,0
20,feature.Area.og1.total,,0
20,feature.Area.og2.CWHvm_DR_HW_M,,1
20,feature.Area.og2.total,,1
20,feature.QMD.managed.CWHvm_DR_HW_M,,3
20,feature.Seral.CWHvm_DR_HW_M.immature,,4
20,feature.Seral.CWHvm_DR_HW_M.mature,,5
20,feature.Seral.CWHvm_DR_HW_M.overmature,,6
20,feature.Seral.CWHvm_DR_HW_M.regenerating,,7
20,feature.Seral.CWHvm_DR_HW_M.young,,8
20,feature.Seral.immature,,4
20,feature.Seral.mature,,5
20,feature.Seral.overmature,,6
20,feature.Seral.regenerating,,7
20,feature.Seral.young,,8
20,feature.SpeciesProp.managed.CW,,9
20,feature.SpeciesProp.managed.FDC,,131
20,feature.SpeciesProp.managed.HW,,11
20,feature.Yield.managed.CW,,187
20,feature.Yield.managed.FDC,,188
20,feature.Yield.managed.HW,,189
20,feature.Yield.managed.Total,,190
21,feature.Area.og1.CWHvm_HW_CW_L,,198
21,feature.Area.og1.total,,198
21,feature.Area.og2.CWHvm_HW_CW_L,,1
21,feature.Area.og2.total,,1
21,feature.Area.unmanaged,,2
21,feature.QMD.unmanaged.CWHvm_HW_CW_L,,3
21,feature.Seral.CWHvm_HW_CW_L.immature,,4
21,feature.Seral.CWHvm_HW_CW_L.mature,,199
21,feature.Seral.CWHvm_HW_CW_L.overmature,,108
21,feature.Seral.CWHvm_HW_CW_L.regenerating,,7
21,feature.Seral.CWHvm_HW_CW_L.young,,8
21,feature.Seral.immature,,4
21,feature.Seral.mature,,199
21,feature.Seral.overmature,,108
21,feature.Seral.regenerating,,7
21,feature.Seral.young,,8
21,feature.SpeciesProp.unmanaged.CW,,200
21,feature.SpeciesProp.unmanaged.HW,,201
21,feature.Yield.unmanaged.CW,,202
21,feature.Yield.unmanaged.HW,,203
21,feature.Yield.unmanaged.Total,,204
22,feature.Area.managed,,2
22,feature.Area.og1.CWHvm_HW_CW_L,,198
22,feature.Area.og1.total,,198
22,feature.Area.og2.CWHvm_HW_CW_L,,1
22,feature.Area.og2.total,,1
22,feature.QMD.managed.CWHvm_HW_CW_L,,3
22,feature.Seral.CWHvm_HW_CW_L.immature,,4
22,feature.Seral.CWHvm_HW_CW_L.mature,,199
22,feature.Seral.CWHvm_HW_CW_L.overmature,,108
22,feature.Seral.CWHvm_HW_CW_L.regenerating,,7
22,feature.Seral.CWHvm_HW_CW_L.young,,8
22,feature.Seral.immature,,4
22,feature.Seral.mature,,199
22,feature.Seral.overmature,,108
22,feature.Seral.regenerating,,7
22,feature.Seral.young,,8
22,feature.SpeciesProp.managed.CW,,205
22,feature.SpeciesProp.managed.HW,,201
22,feature.Yield.managed.CW,,206
22,feature.Yield.managed.HW,,207
22,feature.Yield.managed.Total,,208
23,feature.Area.managed,,2
23,feature.Area.og1.CWHvm_HW_CW_L,,198
23,feature.Area.og1.total,,198
23,feature.Area.og2.CWHvm_HW_CW_L,,1
23,feature.Area.og2.total,,1
23,feature.QMD.managed.CWHvm_HW_CW_L,,3
23,feature.Seral.CWHvm_HW_CW_L.immature,,4
23,feature.Seral.CWHvm_HW_CW_L.mature,,199
23,feature.Seral.CWHvm_HW_CW_L.overmature,,108
23,feature.Seral.CWHvm_HW_CW_L.regenerating,,7
23,feature.Seral.CWHvm_HW_CW_L.young,,8
23,feature.Seral.immature,,4
23,feature.Seral.mature,,199
23,feature.Seral.overmature,,108
23,feature.Seral.regenerating,,7
23,feature.Seral.young,,8
23,feature.SpeciesProp.managed.CW,,11
23,feature.SpeciesProp.managed.FDC,,9
23,feature.SpeciesProp.managed.HW,,10
23,feature.Yield.managed.CW,,216
23,feature.Yield.managed.FDC,,217
23,feature.Yield.managed.HW,,218
23,feature.Yield.managed.Total,,208
24,feature.Area.og1.CWHvm_FDC_HW_L,,198
24,feature.Area.og1.total,,198
24,feature.Area.og2.CWHvm_FDC_HW_L,,1
24,feature.Area.og2.total,,1
24,feature.Area.unmanaged,,2
24,feature.QMD.unmanaged.CWHvm_FDC_HW_L,,3
24,feature.Seral.CWHvm_FDC_HW_L.immature,,106
24,feature.Seral.CWHvm_FDC_HW_L.mature,,222
24,feature.Seral.CWHvm_FDC_HW_L.overmature,,223
24,feature.Seral.CWHvm_FDC_HW_L.regenerating,,7
24,feature.Seral.CWHvm_FDC_HW_L.young,,8
24,feature.Seral.immature,,106
24,feature.Seral.mature,,222
24,feature.Seral.overmature,,223
24,feature.Seral.regenerating,,7
24,feature.Seral.young,,8
24,feature.SpeciesProp.unmanaged.CW,,38
24,feature.SpeciesProp.unmanaged.FDC,,39
24,feature.SpeciesProp.unmanaged.HW,,40
24,feature.Yield.unmanaged.CW,,224
24,feature.Yield.unmanaged.FDC,,225
24,feature.Yield.unmanaged.HW,,226
24,feature.Yield.unmanaged.Total,,227
25,feature.Area.managed,,2
25,feature.Area.og1.CWHvm_FDC_HW_L,,198
25,feature.Area.og1.total,,198
25,feature.Area.og2.CWHvm_FDC_HW_L,,1
25,feature.Area.og2.total,,1
25,feature.QMD.managed.CWHvm_FDC_HW_L,,3
25,feature.Seral.CWHvm_FDC_HW_L.immature,,106
25,feature.Seral.CWHvm_FDC_HW_L.mature,,222
25,feature.Seral.CWHvm_FDC_HW_L.overmature,,223
25,feature.Seral.CWHvm_FDC_HW_L.regenerating,,7
25,feature.Seral.CWHvm_FDC_HW_L.young,,8
25,feature.Seral.immature,,106
25,feature.Seral.mature,,222
25,feature.Seral.overmature,,223
25,feature.Seral.regenerating,,7
25,feature.Seral.young,,8
25,feature.SpeciesProp.managed.CW,,38
25,feature.SpeciesProp.managed.FDC,,39
25,feature.SpeciesProp.managed.HW,,40
25,feature.Yield.managed.CW,,228
25,feature.Yield.managed.FDC,,229
25,feature.Yield.managed.HW,,230
25,feature.Yield.managed.Total,,231
26,feature.Area.managed,,2
26,feature.Area.og1.CWHvm_FDC_HW_L,,198
26,feature.Area.og1.total,,198
26,feature.Area.og2.CWHvm_FDC_HW_L,,1
26,feature.Area.og2.total,,1
26,feature.QMD.managed.CWHvm_FDC_HW_L,,3
26,feature.SpeciesProp.managed.CW,,11
26,feature.SpeciesProp.managed.FDC,,241
26,feature.Yield.managed.CW,,242
26,feature.Yield.managed.FDC,,243
26,feature.Yield.managed.Total,,231
27,feature.Area.managed,,2
27,feature.Area.og1.CWHvm_FDC_HW_L,,198
27,feature.Area.og1.total,,198
27,feature.Area.og2.CWHvm_FDC_HW_L,,1
27,feature.Area.og2.total,,1
27,feature.QMD.managed.CWHvm_FDC_HW_L,,3
27,feature.SpeciesProp.managed.CW,,11
27,feature.SpeciesProp.managed.FDC,,241
27,feature.Yield.managed.CW,,252
27,feature.Yield.managed.FDC,,253
27,feature.Yield.managed.Total,,254
28,feature.Area.managed,,2
28,feature.Area.og1.CWHvm_FDC_HW_L,,198
28,feature.Area.og1.total,,198
28,feature.Area.og2.CWHvm_FDC_HW_L,,1
28,feature.Area.og2.total,,1
28,feature.QMD.managed.CWHvm_FDC_HW_L,,3
28,feature.SpeciesProp.managed.CW,,11
28,feature.SpeciesProp.managed.FDC,,241
28,feature.Yield.managed.CW,,259
28,feature.Yield.managed.FDC,,260
28,feature.Yield.managed.Total,,261
29,feature.Area.managed,,2
29,feature.Area.og1.CWHvm_FDC_HW_L,,198
29,feature.Area.og1.total,,198
29,feature.Area.og2.CWHvm_FDC_HW_L,,1
29,feature.Area.og2.total,,1
29,feature.QMD.managed.CWHvm_FDC_HW_L,,3
29,feature.SpeciesProp.managed.CW,,11
29,feature.SpeciesProp.managed.FDC,,241
29,feature.Yield.managed.CW,,266
29,feature.Yield.managed.FDC,,267
29,feature.Yield.managed.Total,,268
30,feature.Area.managed,,2
30,feature.Area.og1.CWHvm_FDC_HW_L,,198
30,feature.Area.og1.total,,198
30,feature.Area.og2.CWHvm_FDC_HW_L,,1
30,feature.Area.og2.total,,1
30,feature.QMD.managed.CWHvm_FDC_HW_L,,3
30,feature.SpeciesProp.managed.CW,,11
30,feature.SpeciesProp.managed.FDC,,241
30,feature.Yield.managed.CW,,273
30,feature.Yield.managed.FDC,,274
30,feature.Yield.managed.Total,,275
31,feature.Area.og1.CWHvm_CW_HW_M,,279
31,feature.Area.og1.total,,279
31,feature.Area.og2.CWHvm_CW_HW_M,,1
31,feature.Area.og2.total,,1
31,feature.Area.unmanaged,,2
31,feature.QMD.unmanaged.CWHvm_CW_HW_M,,3
31,feature.Seral.CWHvm_CW_HW_M.immature,,4
31,feature.Seral.CWHvm_CW_HW_M.mature,,199
31,feature.Seral.CWHvm_CW_HW_M.overmature,,108
31,feature.Seral.CWHvm_CW_HW_M.regenerating,,7
31,feature.Seral.CWHvm_CW_HW_M.young,,8
31,feature.Seral.immature,,4
31,feature.Seral.mature,,199
31,feature.Seral.overmature,,108
31,feature.Seral.regenerating,,7
31,feature.Seral.young,,8
31,feature.SpeciesProp.unmanaged.CW,,280
31,feature.SpeciesProp.unmanaged.HW,,281
31,feature.Yield.unmanaged.CW,,282
31,feature.Yield.unmanaged.HW,,283
31,feature.Yield.unmanaged.Total,,284
32,feature.Area.managed,,2
32,feature.Area.og1.CWHvm_CW_HW_M,,279
32,feature.Area.og1.total,,279
32,feature.Area.og2.CWHvm_CW_HW_M,,1
32,feature.Area.og2.total,,1
32,feature.QMD.managed.CWHvm_CW_HW_M,,3
32,feature.Seral.CWHvm_CW_HW_M.immature,,4
32,feature.Seral.CWHvm_CW_HW_M.mature,,199
32,feature.Seral.CWHvm_CW_HW_M.overmature,,108
32,feature.Seral.CWHvm_CW_HW_M.regenerating,,7
32,feature.Seral.CWHvm_CW_HW_M.young,,8
32,feature.Seral.immature,,4
32,feature.Seral.mature,,199
32,feature.Seral.overmature,,108
32,feature.Seral.regenerating,,7
32,feature.Seral.young,,8
32,feature.SpeciesProp.managed.CW,,280
32,feature.SpeciesProp.managed.HW,,281
32,feature.Yield.managed.CW,,285
32,feature.Yield.managed.HW,,286
32,feature.Yield.managed.Total,,287
33,feature.Area.managed,,2
33,feature.Area.og1.CWHvm_CW_HW_M,,279
33,feature.Area.og1.total,,279
33,feature.Area.og2.CWHvm_CW_HW_M,,1
33,feature.Area.og2.total,,1
33,feature.QMD.managed.CWHvm_CW_HW_M,,3
33,feature.Seral.CWHvm_CW_HW_M.immature,,4
33,feature.Seral.CWHvm_CW_HW_M.mature,,199
33,feature.Seral.CWHvm_CW_HW_M.overmature,,108
33,feature.Seral.CWHvm_CW_HW_M.regenerating,,7
33,feature.Seral.CWHvm_CW_HW_M.young,,8
33,feature.Seral.immature,,4
33,feature.Seral.mature,,199
33,feature.Seral.overmature,,108
33,feature.Seral.regenerating,,7
33,feature.Seral.young,,8
33,feature.SpeciesProp.managed.CW,,63
33,feature.SpeciesProp.managed.FDC,,293
33,feature.SpeciesProp.managed.HW,,10
33,feature.Yield.managed.CW,,294
33,feature.Yield.managed.FDC,,295
33,feature.Yield.managed.HW,,296
33,feature.Yield.managed.Total,,287
34,feature.Area.managed,,2
34,feature.Area.og1.CWHvm_CW_HW_M,,279
34,feature.Area.og1.total,,279
34,feature.Area.og2.CWHvm_CW_HW_M,,1
34,feature.Area.og2.total,,1
34,feature.QMD.managed.CWHvm_CW_HW_M,,3
34,feature.SpeciesProp.managed.CW,,10
34,feature.SpeciesProp.managed.FDC,,302
34,feature.Yield.managed.CW,,303
34,feature.Yield.managed.FDC,,304
34,feature.Yield.managed.Total,,287
35,feature.Area.managed,,2
35,feature.Area.og1.CWHvm_CW_HW_M,,279
35,feature.Area.og1.total,,279
35,feature.Area.og2.CWHvm_CW_HW_M,,1
35,feature.Area.og2.total,,1
35,feature.QMD.managed.CWHvm_CW_HW_M,,3
35,feature.SpeciesProp.managed.CW,,10
35,feature.SpeciesProp.managed.FDC,,302
35,feature.Yield.managed.CW,,312
35,feature.Yield.managed.FDC,,313
35,feature.Yield.managed.Total,,314
36,feature.Area.managed,,2
36,feature.Area.og1.CWHvm_CW_HW_M,,279
36,feature.Area.og1.total,,279
36,feature.Area.og2.CWHvm_CW_HW_M,,1
36,feature.Area.og2.total,,1
36,feature.QMD.managed.CWHvm_CW_HW_M,,3
36,feature.SpeciesProp.managed.CW,,10
36,feature.SpeciesProp.managed.FDC,,302
36,feature.Yield.managed.CW,,318
36,feature.Yield.managed.FDC,,319
36,feature.Yield.managed.Total,,320
37,feature.Area.managed,,2
37,feature.Area.og1.CWHvm_CW_HW_M,,279
37,feature.Area.og1.total,,279
37,feature.Area.og2.CWHvm_CW_HW_M,,1
37,feature.Area.og2.total,,1
37,feature.QMD.managed.CWHvm_CW_HW_M,,3
37,feature.SpeciesProp.managed.CW,,10
37,feature.SpeciesProp.managed.FDC,,302
37,feature.Yield.managed.CW,,324
37,feature.Yield.managed.FDC,,325
37,feature.Yield.managed.Total,,326
38,feature.Area.managed,,2
38,feature.Area.og1.CWHvm_CW_HW_M,,279
38,feature.Area.og1.total,,279
38,feature.Area.og2.CWHvm_CW_HW_M,,1
38,feature.Area.og2.total,,1
38,feature.QMD.managed.CWHvm_CW_HW_M,,3
38,feature.SpeciesProp.managed.CW,,10
38,feature.SpeciesProp.managed.FDC,,302
38,feature.Yield.managed.CW,,331
38,feature.Yield.managed.FDC,,332
38,feature.Yield.managed.Total,,333
39,feature.Area.og1.CWHvm_HW_FDC_L,,130
39,feature.Area.og1.total,,130
39,feature.Area.og2.CWHvm_HW_FDC_L,,1
39,feature.Area.og2.total,,1
39,feature.Area.unmanaged,,2
39,feature.QMD.unmanaged.CWHvm_HW_FDC_L,,3
39,feature.Seral.CWHvm_HW_FDC_L.immature,,337
39,feature.Seral.CWHvm_HW_FDC_L.mature,,338
39,feature.Seral.CWHvm_HW_FDC_L.overmature,,6
39,feature.Seral.CWHvm_HW_FDC_L.regenerating,,7
39,feature.Seral.CWHvm_HW_FDC_L.young,,8
